,doc_id,segment_id,sender,source_language,target_language,lp,source,mt,reference,nr_words,severity,minor,major,critical,mqm,typology_error,error,start_index,end_index,model,google_mqm
79,en_de_#CLIENT-01#_default_2020-12-20-12,19,agent,en,de,en_de,Can I help with anything else today?,Kann ich heute mit irgendetwas anderes helfen?,Kann ich dir heute sonst noch bei irgendetwas helfen?,7,,0,0,0,100.0,,,,,baseline,0
80,en_de_#CLIENT-01#_default_2020-12-20-12,0,client,de,en,de_en,"Hallo, ich habe einen Artikel, der letzte Woche geliefert werden sollte und der immer noch nicht geliefert wird.","Hello, I have an item that should have been delivered last week and which is still not delivered.","Hello, I have an article that was supposed to be delivered last week and which has still not been delivered.",18,,0,0,0,100.0,,,,,unbabel_ist,0
81,en_de_#CLIENT-01#_default_2020-12-20-12,1,client,de,en,de_en,Ich habe den Chat zweimal kontaktiert und bisher nichts.,I have contacted the chat twice and so far nothing.,I contacted the chat twice and so far nothing.,10,,0,0,0,100.0,,,,,unbabel_ist,0
82,en_de_#CLIENT-01#_default_2020-12-20-12,2,client,de,en,de_en,"Die First Lady sagte mir, dass es am Montag verschickt wird, die zweite Lady sagte mir gestern, dass sie eine E-Mail überprüfen und senden wird und sie hat nie geantwortet.","The First Lady told me that it would be sent on Monday, the Second Lady told me yesterday that she would check and send an email and she never responded.","The First Lady told me that it would be sent on Monday, the second lady told me yesterday that she would check and send an email and she never replied.",30,neutral/minor/minor/neutral/minor/minor,4,0,0,86.66666667,Source Issue/Capitalization/Capitalization/Source Issue/Capitalization/Capitalization,First Lady/First/Lady/Second Lady/Second/Lady,4/4/10/60/60/67,14/9/14/71/66/71,unbabel_ist,-4
83,en_de_#CLIENT-01#_default_2020-12-20-12,3,client,de,en,de_en,"#ADDRESS#,","#ADDRESS#,","#ADDRESS#,",1,,0,0,0,100.0,,,,,unbabel_ist,0
84,en_de_#CLIENT-01#_default_2020-12-20-12,4,agent,en,de,en_de,Good Morning #NAME#,"Guten Morgen #NAME#,",Guten Morgen #NAME#,3,,0,0,0,100.0,,,,,unbabel_ist,0
85,en_de_#CLIENT-01#_default_2020-12-20-12,5,agent,en,de,en_de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#","Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Mein Name ist #NAME#","Vielen Dank, dass du dich mit #PRS_ORG# in Verbindung gesetzt haben. Mein Name ist#NAME#",15,,0,0,0,100.0,,,,,unbabel_ist,0
86,en_de_#CLIENT-01#_default_2020-12-20-12,6,agent,en,de,en_de,"So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","Damit ich Ihnen weiterhelfen kann, geben Sie bitte Ihre Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","Damit ich dir weiterhelfen kann, gib bitte deinen Kontodaten an (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).",18,,0,0,0,100.0,,,,,unbabel_ist,0
87,en_de_#CLIENT-01#_default_2020-12-20-12,7,client,de,en,de_en,Bestellnummer: #NUMBER#,Order number: #NUMBER#,Order number: #NUMBER#,3,,0,0,0,100.0,,,,,unbabel_ist,0
88,en_de_#CLIENT-01#_default_2020-12-20-12,8,client,de,en,de_en,#ADDRESS#,#ADDRESS#,#ADDRESS#,1,,0,0,0,100.0,,,,,unbabel_ist,0
89,en_de_#CLIENT-01#_default_2020-12-20-12,9,agent,en,de,en_de,"Thank you - so this query is with warehouse as stated in yesterdays chat, we have to await the reply to the investigation.","Vielen Dank - diese Anfrage ist also bei Lager, wie in den vorherigen Chat angegeben, wir müssen auf die Antwort auf die Untersuchung warten.","Vielen Dank - diese Anfrage ist an das Lager gerichtet, wie im gestrigen Chat angegeben, müssen wir auf die Antwort aufgrund der Untersuchung warten.",23,major/neutral/minor/minor/minor,3,1,0,65.2173913,Mistranslation/Source Issue/Grammar/Word Order/Grammar,Anfrage ist also bei Lager/Anfrage ist also bei Lager/den/müssen/auf die,20/20/55/90/113,46/46/58/96/120,unbabel_ist,-8
90,en_de_#CLIENT-01#_default_2020-12-20-12,10,agent,en,de,en_de,"As soon as we have heard back, tis is when you will be emailed","Sobald wir zurück gehört haben, erhalten Sie eine E-Mail.","Sobald wir etwas gehört haben, wirst du per E-Mail benachrichtigt",9,minor,1,0,0,88.88888889,Mistranslation,zurück gehört haben,11,30,unbabel_ist,-1
91,en_de_#CLIENT-01#_default_2020-12-20-12,11,client,de,en,de_en,"Es hilft nicht viel, da ich seit September darauf gewartet habe.",It doesn't help much as I have been waiting for it since September.,It doesn't help much because I've been waiting for it since September.,14,,0,0,0,100.0,,,,,unbabel_ist,0
92,en_de_#CLIENT-01#_default_2020-12-20-12,12,agent,en,de,en_de,"I understand, but my colleague explained yesterday that we have to be in touch with the warehouse, this has been done for you - so we are awaiting the reply.","Ich verstehe das, aber mein Kollege hat gestern erklärt, dass wir uns mit dem Lager in Verbindung setzen müssen, dies wurde für Sie erledigt - daher warten wir auf die Antwort.","Ich verstehe, aber mein Kollege hat gestern erklärt, dass wir uns mit dem Lager in Verbindung setzen müssen. Dies wurde für dich getan - wir warten auf die Antwort.",30,,0,0,0,100.0,,,,,unbabel_ist,0
93,en_de_#CLIENT-01#_default_2020-12-20-12,13,agent,en,de,en_de,"As soon as we have the information, we can then let you know the whereabouts of your order","Sobald wir die Informationen haben, können wir Sie dann informieren, wo sich Ihre Bestellung befindet","Sobald wir die Informationen haben, können wir dich über den Aufenthaltsort deiner Bestellung informieren",15,,0,0,0,100.0,,,,,unbabel_ist,0
94,en_de_#CLIENT-01#_default_2020-12-20-12,14,agent,en,de,en_de,The item was due to dispatch 18.12,Der Artikel sollte am 18.12 versandt werden.,Der Artikel sollte am 18.12.versandt worden sein,8,,0,0,0,100.0,,,,,unbabel_ist,0
95,en_de_#CLIENT-01#_default_2020-12-20-12,15,client,de,en,de_en,"Ich weiss, heute ist 23.12","I know, today is 11/11.","I know, today is 23.12",6,critical,0,0,1,-66.66666667,Wrong Named Entity,11/11,17,22,unbabel_ist,-10
96,en_de_#CLIENT-01#_default_2020-12-20-12,16,agent,en,de,en_de,Fully understand - that is what we have contacted the warehouse and as soon as we have answers you will be emailed,"Ich verstehe das vollständig - das haben wir das Lager kontaktiert und sobald wir Antworten haben, erhalten Sie eine E-Mail","Vollkommen verstanden - darum haben wir das Lager kontaktiert und sobald wir Antworten haben, wirst du per E-Mail benachrichtigt",19,minor/minor/neutral,2,0,0,89.47368421,Grammar/Mistranslation/Source Issue,vollständig/das haben wir das Lager kontaktiert/das haben wir das Lager kontaktiert,17/31/31,28/66/66,unbabel_ist,-2
97,en_de_#CLIENT-01#_default_2020-12-20-12,17,agent,en,de,en_de,My colleague is dealing with this,Mein Kollege hat dies bearbeitet,Mein Kollege kümmert sich darum,5,major,0,1,0,0.0,Mistranslation,hat dies bearbeitet,13,32,unbabel_ist,-5
98,en_de_#CLIENT-01#_default_2020-12-20-12,18,client,de,en,de_en,ok,Ok.,Okay,1,,0,0,0,100.0,,,,,unbabel_ist,0
99,en_de_#CLIENT-01#_default_2020-12-20-12,19,agent,en,de,en_de,Can I help with anything else today?,Kann ich Ihnen heute noch bei irgendetwas anderem helfen?,Kann ich dir heute sonst noch bei irgendetwas helfen?,9,,0,0,0,100.0,,,,,unbabel_ist,0
100,en_de_#CLIENT-01#_default_2021-01-03-102,0,client,de,en,de_en,"Guten Tag - ich habe Interesse an dem Boone Esstisch, Weiß.","Hello - I am interested in the Boone dining table, white.","Good afternoon! I'm interested in the Boone dining table, white.",10,minor/neutral,1,0,0,90.0,Omission/Source Issue,/,50/50,51/51,BJTU,-1
101,en_de_#CLIENT-01#_default_2021-01-03-102,1,client,de,en,de_en,Gibt es den auch in Groß 230cm?,Is it also available in size 230cm?,Is it also available in size 230 cm?,7,minor/minor,2,0,0,71.42857143,Addition/Measurement Format,size/230cm,24/29,28/34,BJTU,-2
102,en_de_#CLIENT-01#_default_2021-01-03-102,2,agent,en,de,en_de,Good afternoon #NAME#,Guten Tag #NAME#,Guten Tag #NAME#,3,,0,0,0,100.0,,,,,BJTU,0
103,en_de_#CLIENT-01#_default_2021-01-03-102,3,agent,en,de,en_de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#","Danke, dass Sie #PRS_ORG# kontaktiert haben. Sie sind bei #NAME#","Vielen Dank, dass du dich mit #PRS_ORG# in Verbindung gesetzt haben. Mein Name ist #NAME#",10,neutral/minor,1,0,0,90.0,Source Issue/Mistranslation,Sie sind bei/Sie sind bei,45/45,57/57,BJTU,-1
104,en_de_#CLIENT-01#_default_2021-01-03-102,4,agent,en,de,en_de,Let me take a look for you,Lassen Sie mich einen Blick für Sie werfen,Lass mich einen Blick für dich darauf werfen.,8,,0,0,0,100.0,,,,,BJTU,0
105,en_de_#CLIENT-01#_default_2021-01-03-102,5,client,de,en,de_en,danke,Thank you,Thank you!,2,,0,0,0,100.0,,,,,BJTU,0
106,en_de_#CLIENT-01#_default_2021-01-03-102,6,agent,en,de,en_de,Do you have the link for the table you are interested in please?,"Haben Sie bitte den Link für den Tisch, an dem Sie interessiert sind?","Hast du den Link für den Tisch, an dem du interessiert bist?",13,,0,0,0,100.0,,,,,BJTU,0
107,en_de_#CLIENT-01#_default_2021-01-03-102,7,client,de,en,de_en,#URL#,#URL#,"#URL#,",1,,0,0,0,100.0,,,,,BJTU,0
108,en_de_#CLIENT-01#_default_2021-01-03-102,8,client,de,en,de_en,aber in #NUMBER# also groß,But in #NUMBER# so large,"however in #NUMBER#, thus large",5,major,0,1,0,0.0,Mistranslation,so large,16,24,BJTU,-5
109,en_de_#CLIENT-01#_default_2021-01-03-102,9,client,de,en,de_en,hätte ich ihn gerne,I would like to have him,is what I'd like to have.,6,minor,1,0,0,83.33333333,Grammar,him,21,24,BJTU,-1
110,en_de_#CLIENT-01#_default_2021-01-03-102,10,agent,en,de,en_de,Oh I see - this is the only size available for this item,"Oh, ich verstehe - dies ist die einzige verfügbare Größe für diesen Artikel","Aha, ich verstehe - dies ist die einzige Größe, in der dieser Artikel verfügbar ist",12,,0,0,0,100.0,,,,,BJTU,0
111,en_de_#CLIENT-01#_default_2021-01-03-102,11,agent,en,de,en_de,I am sorry for that,Das tut mir leid,Das tut mir leid.,4,,0,0,0,100.0,,,,,BJTU,0
112,en_de_#CLIENT-01#_default_2021-01-03-102,12,client,de,en,de_en,aber gibt es ihn generell in groß,But it is generally available in large,but it is generally large,7,,0,0,0,100.0,,,,,BJTU,0
113,en_de_#CLIENT-01#_default_2021-01-03-102,13,client,de,en,de_en,da er ja in schwarz groß verfügbar ist,Because it is available in large black,since it is available in black large,7,minor/minor/major,2,1,0,0.0,Addition/Omission/Word Order,it/ /Because,8/10/2000,10/11/2007,BJTU,-7
114,en_de_#CLIENT-01#_default_2021-01-03-102,14,agent,en,de,en_de,"Yes, I have just double checked and this is not available - it is only available for the size on the website at this stage","Ja, ich habe es gerade noch einmal überprüft und dies ist nicht verfügbar - es ist derzeit nur für die Größe auf der Website verfügbar.","Ja, ich habe es gerade noch einmal überprüft und dieser ist nicht verfügbar - er ist derzeit nur in der auf der Webseite angegebenen Größe verfügbar",24,,0,0,0,100.0,,,,,BJTU,0
115,en_de_#CLIENT-01#_default_2021-01-03-102,15,agent,en,de,en_de,Please keep an eye on the website for any updates,"Bitte behalten Sie die Website im Auge, um Updates zu erhalten","Bitte behalte die Webseite im Auge, um Updates zu erhalten",11,,0,0,0,100.0,,,,,BJTU,0
116,en_de_#CLIENT-01#_default_2021-01-03-102,0,client,de,en,de_en,"Guten Tag - ich habe Interesse an dem Boone Esstisch, Weiß.","Hello - I'm interested in the Boone dining table, white.","Good afternoon! I'm interested in the Boone dining table, white.",10,minor/neutral,1,0,0,90.0,Omission/Source Issue,/,49/49,50/50,HuaweiTSC,-1
117,en_de_#CLIENT-01#_default_2021-01-03-102,1,client,de,en,de_en,Gibt es den auch in Groß 230cm?,Is it also available in size 230cm?,Is it also available in size 230 cm?,7,minor/neutral/minor,2,0,0,71.42857143,Addition/Source Issue/Measurement Format,size/size/230cm,24/24/29,28/28/34,HuaweiTSC,-2
118,en_de_#CLIENT-01#_default_2021-01-03-102,2,agent,en,de,en_de,Good afternoon #NAME#,Guten Nachmittag #NAME#,Guten Tag #NAME#,3,,0,0,0,100.0,,,,,HuaweiTSC,0
119,en_de_#CLIENT-01#_default_2021-01-03-102,3,agent,en,de,en_de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#","Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Sie sind durch #NAME#","Vielen Dank, dass du dich mit #PRS_ORG# in Verbindung gesetzt haben. Mein Name ist #NAME#",15,major,0,1,0,66.66666667,Mistranslation,durch,79,84,HuaweiTSC,-5
120,en_de_#CLIENT-01#_default_2021-01-03-102,4,agent,en,de,en_de,Let me take a look for you,Lassen Sie mich einen Blick für Sie nehmen,Lass mich einen Blick für dich darauf werfen.,8,major/neutral,0,1,0,37.5,Mistranslation/Source Issue,Lassen Sie mich einen Blick für Sie nehmen/Lassen Sie mich einen Blick für Sie nehmen,0/0,42/42,HuaweiTSC,-5
121,en_de_#CLIENT-01#_default_2021-01-03-102,5,client,de,en,de_en,danke,Thank you,Thank you!,2,,0,0,0,100.0,,,,,HuaweiTSC,0
122,en_de_#CLIENT-01#_default_2021-01-03-102,6,agent,en,de,en_de,Do you have the link for the table you are interested in please?,"Haben Sie den Link für die Tabelle, an der Sie interessiert sind?","Hast du den Link für den Tisch, an dem du interessiert bist?",12,critical,0,0,1,16.66666667,Mistranslation,Tabelle,27,34,HuaweiTSC,-10
123,en_de_#CLIENT-01#_default_2021-01-03-102,7,client,de,en,de_en,#URL#,#URL#,"#URL#,",1,,0,0,0,100.0,,,,,HuaweiTSC,0
124,en_de_#CLIENT-01#_default_2021-01-03-102,8,client,de,en,de_en,aber in #NUMBER# also groß,But in #NUMBER# so big,"however in #NUMBER#, thus large",5,major,0,1,0,0.0,Mistranslation,so big,16,22,HuaweiTSC,-5
125,en_de_#CLIENT-01#_default_2021-01-03-102,9,client,de,en,de_en,hätte ich ihn gerne,I would like it.,is what I'd like to have.,4,major,0,1,0,-25.0,Omission,,12,13,HuaweiTSC,-5
126,en_de_#CLIENT-01#_default_2021-01-03-102,10,agent,en,de,en_de,Oh I see - this is the only size available for this item,"Oh, ich verstehe - dies ist die einzige Größe für diesen Artikel","Aha, ich verstehe - dies ist die einzige Größe, in der dieser Artikel verfügbar ist",11,,0,0,0,100.0,,,,,HuaweiTSC,0
127,en_de_#CLIENT-01#_default_2021-01-03-102,11,agent,en,de,en_de,I am sorry for that,Das tut mir leid,Das tut mir leid.,4,,0,0,0,100.0,,,,,HuaweiTSC,0
128,en_de_#CLIENT-01#_default_2021-01-03-102,12,client,de,en,de_en,aber gibt es ihn generell in groß,But it is generally available in large,but it is generally large,7,,0,0,0,100.0,,,,,HuaweiTSC,0
129,en_de_#CLIENT-01#_default_2021-01-03-102,13,client,de,en,de_en,da er ja in schwarz groß verfügbar ist,Since it is available in black large,since it is available in black large,7,major/major/major/minor,1,3,0,-128.5714286,Omission/Omission/Word Order/Addition,/ /Since/it,8/30/0/6,9/31/5/8,HuaweiTSC,-16
130,en_de_#CLIENT-01#_default_2021-01-03-102,14,agent,en,de,en_de,"Yes, I have just double checked and this is not available - it is only available for the size on the website at this stage","Ja, ich habe nur doppelt überprüft und dies ist nicht verfügbar - es ist nur für die Größe auf der Website zu diesem Zeitpunkt verfügbar","Ja, ich habe es gerade noch einmal überprüft und dieser ist nicht verfügbar - er ist derzeit nur in der auf der Webseite angegebenen Größe verfügbar",24,minor,1,0,0,95.83333333,Mistranslation,nur,13,16,HuaweiTSC,-1
131,en_de_#CLIENT-01#_default_2021-01-03-102,15,agent,en,de,en_de,Please keep an eye on the website for any updates,Bitte behalten Sie die Website für Aktualisierungen im Auge,"Bitte behalte die Webseite im Auge, um Updates zu erhalten",9,,0,0,0,100.0,,,,,HuaweiTSC,0
132,en_de_#CLIENT-01#_default_2021-01-03-102,0,client,de,en,de_en,"Guten Tag - ich habe Interesse an dem Boone Esstisch, Weiß.","Good afternoon - I'm interested in the Boone dining table, White.","Good afternoon! I'm interested in the Boone dining table, white.",11,minor/minor,2,0,0,81.81818182,Omission/Capitalization,/White,58/59,59/64,IITP-Flipkart,-2
133,en_de_#CLIENT-01#_default_2021-01-03-102,1,client,de,en,de_en,Gibt es den auch in Groß 230cm?,Is this also available in large 230cm?,Is it also available in size 230 cm?,7,minor/neutral/minor,2,0,0,71.42857143,Addition/Source Issue/Measurement Format,large/large/230cm,26/26/32,31/31/37,IITP-Flipkart,-2
134,en_de_#CLIENT-01#_default_2021-01-03-102,2,agent,en,de,en_de,Good afternoon #NAME#,Guten Tag #NAME#,Guten Tag #NAME#,3,,0,0,0,100.0,,,,,IITP-Flipkart,0
135,en_de_#CLIENT-01#_default_2021-01-03-102,3,agent,en,de,en_de,"Thanks for contacting #PRS_ORG#, you are through to #NAME#","Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben.","Vielen Dank, dass du dich mit #PRS_ORG# in Verbindung gesetzt haben. Mein Name ist #NAME#",11,,0,0,0,100.0,,,,,IITP-Flipkart,0
136,en_de_#CLIENT-01#_default_2021-01-03-102,4,agent,en,de,en_de,Let me take a look for you,Lassen Sie mich nach Ihnen suchen,Lass mich einen Blick für dich darauf werfen.,6,minor,1,0,0,83.33333333,Mistranslation,Lassen Sie mich nach Ihnen suchen,0,33,IITP-Flipkart,-1
137,en_de_#CLIENT-01#_default_2021-01-03-102,5,client,de,en,de_en,danke,Thank you,Thank you!,2,,0,0,0,100.0,,,,,IITP-Flipkart,0
138,en_de_#CLIENT-01#_default_2021-01-03-102,6,agent,en,de,en_de,Do you have the link for the table you are interested in please?,"Haben Sie bitte den Link für den Tisch, an dem Sie interessiert sind?","Hast du den Link für den Tisch, an dem du interessiert bist?",13,,0,0,0,100.0,,,,,IITP-Flipkart,0
139,en_de_#CLIENT-01#_default_2021-01-03-102,7,client,de,en,de_en,#URL#,#URL#,"#URL#,",1,,0,0,0,100.0,,,,,IITP-Flipkart,0
